"","TimeLost","EMP","HRSWorked","Kid1","Kid2","Kid3","Kid4","Kid5","Kid6","age1","age_group1","age2","age_group2","age3","age_group3","age4","age_group4","age5","age_group5","age6","age_group6","Education","ParentAge","Race","Income","HouseholdID","PersonalNumber","PID","Month","Year","TimeID","Weight","NonMetro","Female","SingleFamily","WelfareorSS","WorkFromHome"
"15689",0,1,40,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"White",13519,11,102,"11102",1,2023,"12023",300447308480,0,0,0,0,0
"15690",0,1,40,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"White",13519,11,102,"11102",10,2023,"102023",279139297330,0,0,0,0,0
"15691",0,1,40,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"White",13519,11,102,"11102",11,2023,"112023",276266597930,0,0,0,0,0
"15692",0,1,40,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"White",13519,11,102,"11102",12,2023,"122023",279359142020,0,0,0,0,0
"15693",0,1,40,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"White",13519,11,102,"11102",2,2023,"22023",296494380630,0,0,0,0,0
"15694",0,1,40,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"White",13519,11,102,"11102",3,2023,"32023",299830266010,0,0,0,0,0
"15695",0,1,40,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"White",13519,11,102,"11102",4,2023,"42023",295575955910,0,0,0,0,0
"15696",0,1,40,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"White",13519,11,102,"11102",5,2023,"52023",292727357800,0,0,0,0,0
"15697",0,1,40,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"White",13519,11,102,"11102",6,2023,"62023",292448211820,0,0,0,0,0
"15698",0,1,40,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"White",13519,11,102,"11102",7,2023,"72023",286603611360,0,0,0,0,0
"15699",0,1,40,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"White",13519,11,102,"11102",8,2023,"82023",279925802000,0,0,0,0,0
"15700",0,1,40,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"White",13519,11,102,"11102",9,2023,"92023",278954260540,0,0,0,0,0
"15701",0,1,66,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",7221,11,101,"11101",1,2023,"12023",412777499670,0,0,1,0,0
"15702",0,1,66,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",7525,11,101,"11101",10,2023,"102023",416595504370,0,0,1,0,0
"15703",0,1,66,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",7525,11,101,"11101",11,2023,"112023",427759838980,0,0,1,0,0
"15704",0,1,66,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",7969,11,101,"11101",12,2023,"122023",425971772690,0,0,1,0,0
"15705",0,1,66,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",7221,11,101,"11101",2,2023,"22023",414085528320,0,0,1,0,0
"15706",0,1,66,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",7221,11,101,"11101",3,2023,"32023",420954062300,0,0,1,0,0
"15707",0,1,66,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",7319,11,101,"11101",4,2023,"42023",419813372490,0,0,1,0,0
"15708",0,1,66,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",7694,11,101,"11101",5,2023,"52023",423836038980,0,0,1,0,0
"15709",0,1,66,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",7849,11,101,"11101",6,2023,"62023",433955361740,0,0,1,0,0
"15710",0,1,66,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",7525,11,101,"11101",7,2023,"72023",430422028550,0,0,1,0,0
"15711",0,1,66,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",7525,11,101,"11101",8,2023,"82023",429522939220,0,0,1,0,0
"15712",0,1,66,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",7852,11,101,"11101",9,2023,"92023",419322007450,0,0,1,0,0
"15713",0,1,45,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",29,"White",7221,11,102,"11102",1,2023,"12023",368852952600,0,1,1,0,0
"15714",0,1,45,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",29,"White",7525,11,102,"11102",10,2023,"102023",413668607160,0,1,1,0,0
"15715",0,1,45,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",29,"White",7525,11,102,"11102",11,2023,"112023",414198203380,0,1,1,0,0
"15716",0,1,45,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",29,"White",7969,11,102,"11102",12,2023,"122023",419134723190,0,1,1,0,0
"15717",0,1,45,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",29,"White",7221,11,102,"11102",2,2023,"22023",369935454090,0,1,1,0,0
"15718",0,1,45,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",29,"White",7221,11,102,"11102",3,2023,"32023",375488970360,0,1,1,0,0
"15719",0,1,45,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",29,"White",7319,11,102,"11102",4,2023,"42023",381559814230,0,1,1,0,0
"15720",0,1,45,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",29,"White",7694,11,102,"11102",5,2023,"52023",389202167410,0,1,1,0,0
"15721",0,1,45,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",29,"White",7849,11,102,"11102",6,2023,"62023",390641939800,0,1,1,0,0
"15722",0,1,45,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",29,"White",7525,11,102,"11102",7,2023,"72023",402569446250,0,1,1,0,0
"15723",0,1,45,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",29,"White",7525,11,102,"11102",8,2023,"82023",414256554520,0,1,1,0,0
"15724",0,1,45,1,0,0,0,0,0,8,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",29,"White",7852,11,102,"11102",9,2023,"92023",417130123420,0,1,1,0,0
"15725",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",33,"White",12872,11,101,"11101",1,2023,"12023",639643675400,0,1,0,0,1
"15726",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",33,"White",12872,11,101,"11101",10,2023,"102023",667089903670,0,1,0,0,1
"15727",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",33,"White",12872,11,101,"11101",11,2023,"112023",676718530680,0,1,0,0,1
"15728",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",33,"White",12872,11,101,"11101",12,2023,"122023",680570243720,0,1,0,0,1
"15729",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",33,"White",12872,11,101,"11101",2,2023,"22023",648039373010,0,1,0,0,1
"15730",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",33,"White",12872,11,101,"11101",3,2023,"32023",651606723700,0,1,0,0,1
"15731",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",33,"White",12872,11,101,"11101",4,2023,"42023",655156231510,0,1,0,0,1
"15732",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",33,"White",12872,11,101,"11101",5,2023,"52023",659407365690,0,1,0,0,1
"15733",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",33,"White",12872,11,101,"11101",6,2023,"62023",670306424040,0,1,0,0,1
"15734",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",33,"White",12872,11,101,"11101",7,2023,"72023",672244752010,0,1,0,0,1
"15735",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",33,"White",12872,11,101,"11101",8,2023,"82023",678307401640,0,1,0,0,1
"15736",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",33,"White",17872,11,101,"11101",9,2023,"92023",670109506290,0,1,0,0,1
"15737",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",12872,11,102,"11102",1,2023,"12023",639643675400,0,0,0,0,0
"15738",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",12872,11,102,"11102",10,2023,"102023",667089903670,0,0,0,0,0
"15739",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",12872,11,102,"11102",11,2023,"112023",676718530680,0,0,0,0,0
"15740",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",12872,11,102,"11102",12,2023,"122023",680570243720,0,0,0,0,0
"15741",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",12872,11,102,"11102",2,2023,"22023",648039373010,0,0,0,0,0
"15742",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",12872,11,102,"11102",3,2023,"32023",651606723700,0,0,0,0,0
"15743",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",12872,11,102,"11102",4,2023,"42023",655156231510,0,0,0,0,0
"15744",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",12872,11,102,"11102",5,2023,"52023",659407365690,0,0,0,0,0
"15745",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",12872,11,102,"11102",6,2023,"62023",670306424040,0,0,0,0,0
"15746",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",12872,11,102,"11102",7,2023,"72023",672244752010,0,0,0,0,0
"15747",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",12872,11,102,"11102",8,2023,"82023",678307401640,0,0,0,0,0
"15748",0,1,40,1,0,0,0,0,0,3,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",33,"White",17872,11,102,"11102",9,2023,"92023",670109506290,0,0,0,0,0
"15749",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",34,"White",8066,11,101,"11101",1,2023,"12023",386756447450,0,0,0,0,0
"15750",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",34,"White",8066,11,101,"11101",10,2023,"102023",411478363410,0,0,0,0,0
"15751",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",34,"White",8066,11,101,"11101",11,2023,"112023",417417550410,0,0,0,0,0
"15752",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",34,"White",8066,11,101,"11101",12,2023,"122023",419793386970,0,0,0,0,0
"15753",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",34,"White",8066,11,101,"11101",2,2023,"22023",387971310620,0,0,0,0,0
"15754",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",34,"White",9866,11,101,"11101",3,2023,"32023",401927936220,0,0,0,0,0
"15755",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",34,"White",8066,11,101,"11101",4,2023,"42023",404117364750,0,0,0,0,0
"15756",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",34,"White",8066,11,101,"11101",5,2023,"52023",406739574620,0,0,0,0,0
"15757",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",34,"White",8066,11,101,"11101",6,2023,"62023",413462396640,0,0,0,0,0
"15758",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",34,"White",8066,11,101,"11101",7,2023,"72023",414658007630,0,0,0,0,0
"15759",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",34,"White",8066,11,101,"11101",8,2023,"82023",418397607250,0,0,0,0,0
"15760",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",34,"White",8066,11,101,"11101",9,2023,"92023",413340932660,0,0,0,0,0
"15761",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",31,"White",8066,11,102,"11102",1,2023,"12023",386756447450,0,1,0,0,0
"15762",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",31,"White",8066,11,102,"11102",10,2023,"102023",411478363410,0,1,0,0,0
"15763",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",31,"White",8066,11,102,"11102",11,2023,"112023",417417550410,0,1,0,0,0
"15764",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",31,"White",8066,11,102,"11102",12,2023,"122023",419793386970,0,1,0,0,0
"15765",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",31,"White",8066,11,102,"11102",2,2023,"22023",387971310620,0,1,0,0,0
"15766",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",31,"White",9866,11,102,"11102",3,2023,"32023",401927936220,0,1,0,0,0
"15767",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",31,"White",8066,11,102,"11102",4,2023,"42023",404117364750,0,1,0,0,0
"15768",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",31,"White",8066,11,102,"11102",5,2023,"52023",406739574620,0,1,0,0,0
"15769",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",31,"White",8066,11,102,"11102",6,2023,"62023",413462396640,0,1,0,0,0
"15770",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",31,"White",8066,11,102,"11102",7,2023,"72023",414658007630,0,1,0,0,0
"15771",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",31,"White",8066,11,102,"11102",8,2023,"82023",418397607250,0,1,0,0,0
"15772",0,1,40,1,1,1,0,0,0,13,"School Age",11,"School Age",9,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",31,"White",8066,11,102,"11102",9,2023,"92023",413340932660,0,1,0,0,0
"15773",0,1,40,1,0,0,0,0,0,1,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","High School or Some College",24,"White",3607,11,301,"11301",1,2021,"12021",771413409270,0,0,1,0,0
"15774",0,1,40,1,0,0,0,0,0,1,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","High School or Some College",24,"White",3607,11,301,"11301",10,2021,"102021",827567744640,0,0,1,0,0
"15775",0,1,40,1,0,0,0,0,0,1,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","High School or Some College",24,"White",3607,11,301,"11301",11,2021,"112021",825507383350,0,0,1,0,0
"15776",0,1,40,1,0,0,0,0,0,1,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","High School or Some College",24,"White",16607,11,301,"11301",12,2021,"122021",838465497600,0,0,1,0,0
"15777",0,1,40,1,0,0,0,0,0,1,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","High School or Some College",24,"White",3607,11,301,"11301",2,2021,"22021",768879893630,0,0,1,0,0
"15778",0,1,40,1,0,0,0,0,0,1,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","High School or Some College",24,"White",3607,11,301,"11301",3,2021,"32021",790068061090,0,0,1,0,0
